'Tukija';'Tukijan y-tunnus/yhdistysrekisterinumero jos on';'Tukijan etunimet';'Tukijan sukunimi';'Tukijan kotikunta jos on';'Tukilahteen lomakenumerot';'Lainan nimi';'Lainan takaisinmaksuaika/laina-aika';'Tuen maara';'Tuen saajan etunimet';'Tuen saajan Sukunimi';'Vaalipiiri / Kunta';'Tuen saajan puolue'
'Suomen Kunnantyöntekijäin Liitto ry';'2638688-8';'';'';'';'2.4';'';'';'800,00';'Tiina';'Rytky';'Helsinki';'SDP'
'Tölö Unga Socialister';'3033142-5';'';'';'';'2.6';'';'';'1050,00';'Milla';'Tanskanen';'Helsinki';'SDP'
'Suomen kuntatyöntekijöiden liitto ry';'2638688-8';'';'';'';'2.7';'';'';'800,00';'Riku';'Aalto';'Vantaa';'SDP'
'Paperiliitto ry';'0210825-5';'';'';'';'2.7';'';'';'1000,00';'Riku';'Aalto';'Vantaa';'SDP'
'Kuljetusalojen edunvalvojat ry';'3055802-1';'';'';'';'2.7';'';'';'800,00';'Riku';'Aalto';'Vantaa';'SDP'
'Teollisuusdemareiden opintoyhdistys ry';'3038199-1';'';'';'';'2.7';'';'';'2000,00';'Riku';'Aalto';'Vantaa';'SDP'
'Suomen ammattiliittojen keskusjärjestö';'0202092-9';'';'';'';'2.7';'';'';'1500,00';'Riku';'Aalto';'Vantaa';'SDP'
'';'';'Sinikka';'Näätsaari';'Vantaa';'2.3';'';'';'1029,96';'Juha';'Eskelinen';'Vantaa';'SDP'
'';'';'';'';'';'2.2';'';'';'0,00';'Tina';'Salmi';'Vantaa';'SDP'
'Helsingin Elintarviketyöntelijät';'';'';'';'';'2.7';'';'';'1200,00';'Chau';'Nguyen';'Vantaa';'VAS'
'Stiftelsen för det tvåspråkiga Finland';'';'';'';'';'2.7';'';'';'3000,00';'Hanna';'Holmberg-Soto';'Vantaa';'RKP'
'';'';'';'';'';'2.2';'';'';'0,00';'Heidi';'Palkio';'Hollola';'SDP'
'';'';'';'';'';'2.3';'';'';'0,00';'Heidi';'Palkio';'Hollola';'SDP'
'';'';'';'';'';'2.3';'';'';'0,00';'Heidi';'Palkio';'Hollola';'SDP'
'';'';'';'';'';'2.4';'';'';'0,00';'Heidi';'Palkio';'Hollola';'SDP'
'';'';'';'';'';'2.4';'';'';'0,00';'Heidi';'Palkio';'Hollola';'SDP'
'';'';'';'';'';'2.5';'';'';'0,00';'Heidi';'Palkio';'Hollola';'SDP'
'';'';'Mikael August';'Taipale';'Hollola';'2.3';'';'';'2000,00';'Henna';'Hyytiä';'Hollola';'KOK'
'';'';'';'';'';'2.2';'';'';'0,00';'Kimmo';'Hietanen';'Huittinen';'PS'
'';'';'';'';'';'2.3';'';'';'0,00';'Kimmo';'Hietanen';'Huittinen';'PS'
'';'';'';'';'';'2.3';'';'';'0,00';'Kimmo';'Hietanen';'Huittinen';'PS'
'';'';'';'';'';'2.4';'';'';'0,00';'Kimmo';'Hietanen';'Huittinen';'PS'
'';'';'';'';'';'2.4';'';'';'0,00';'Kimmo';'Hietanen';'Huittinen';'PS'
'';'';'';'';'';'2.5';'';'';'0,00';'Kimmo';'Hietanen';'Huittinen';'PS'
'';'';'';'';'';'2.5';'';'';'0,00';'Kimmo';'Hietanen';'Huittinen';'PS'
'';'';'';'';'';'2.6';'';'';'0,00';'Kimmo';'Hietanen';'Huittinen';'PS'
'';'';'';'';'';'2.6';'';'';'0,00';'Kimmo';'Hietanen';'Huittinen';'PS'
'';'';'';'';'';'2.7';'';'';'0,00';'Kimmo';'Hietanen';'Huittinen';'PS'
'';'';'';'';'';'2.7';'';'';'0,00';'Kimmo';'Hietanen';'Huittinen';'PS'
'';'';'';'';'';'2.8';'';'';'0,00';'Kimmo';'Hietanen';'Huittinen';'PS'
'';'';'';'';'';'2.8';'';'';'0,00';'Kimmo';'Hietanen';'Huittinen';'PS'
'';'';'';'';'';'2.3';'';'';'0,00';'Pekka';'Wahlsten';'Hyvinkää';'KESK'
'';'';'';'';'';'2.3';'';'';'0,00';'Pekka';'Wahlsten';'Hyvinkää';'KESK'
'';'';'';'';'';'2.4';'';'';'0,00';'Pekka';'Wahlsten';'Hyvinkää';'KESK'
'';'';'';'';'';'2.4';'';'';'0,00';'Pekka';'Wahlsten';'Hyvinkää';'KESK'
'';'';'';'';'';'2.5';'';'';'0,00';'Pekka';'Wahlsten';'Hyvinkää';'KESK'
'';'';'';'';'';'2.5';'';'';'0,00';'Pekka';'Wahlsten';'Hyvinkää';'KESK'
'';'';'';'';'';'2.6';'';'';'0,00';'Pekka';'Wahlsten';'Hyvinkää';'KESK'
'';'';'';'';'';'2.6';'';'';'0,00';'Pekka';'Wahlsten';'Hyvinkää';'KESK'
'';'';'';'';'';'2.7';'';'';'0,00';'Pekka';'Wahlsten';'Hyvinkää';'KESK'
'';'';'';'';'';'2.7';'';'';'0,00';'Pekka';'Wahlsten';'Hyvinkää';'KESK'
'';'';'';'';'';'2.8';'';'';'0,00';'Pekka';'Wahlsten';'Hyvinkää';'KESK'
'';'';'';'';'';'2.8';'';'';'0,00';'Pekka';'Wahlsten';'Hyvinkää';'KESK'
'JHL liittp';'';'';'';'';'2.7';'';'';'500,00';'Jenni';'Sorvari';'Hyvinkää';'VAS'
'JHL 580 Helsingin mielenterveystyöntekijät';'';'';'';'';'2.7';'';'';'500,00';'Jenni';'Sorvari';'Hyvinkää';'VAS'
'Setälä-Eerola Oy';'3131235-5';'';'';'';'2.4';'';'';'2500,00';'Jari';'Eerola';'Hämeenlinna';'KOK'
'';'';'';'';'';'2.2';'';'';'0,00';'Aki';'Hirvonen';'Iisalmi';'PS'
'';'';'';'';'';'2.3';'';'';'0,00';'Aki';'Hirvonen';'Iisalmi';'PS'
'';'';'';'';'';'2.3';'';'';'0,00';'Aki';'Hirvonen';'Iisalmi';'PS'
'';'';'';'';'';'2.4';'';'';'0,00';'Aki';'Hirvonen';'Iisalmi';'PS'
'';'';'';'';'';'2.4';'';'';'0,00';'Aki';'Hirvonen';'Iisalmi';'PS'
'';'';'';'';'';'2.5';'';'';'0,00';'Aki';'Hirvonen';'Iisalmi';'PS'
'';'';'';'';'';'2.5';'';'';'0,00';'Aki';'Hirvonen';'Iisalmi';'PS'
'';'';'';'';'';'2.6';'';'';'0,00';'Aki';'Hirvonen';'Iisalmi';'PS'
'';'';'';'';'';'2.6';'';'';'0,00';'Aki';'Hirvonen';'Iisalmi';'PS'
'';'';'';'';'';'2.7';'';'';'0,00';'Aki';'Hirvonen';'Iisalmi';'PS'
'';'';'';'';'';'2.7';'';'';'0,00';'Aki';'Hirvonen';'Iisalmi';'PS'
'';'';'';'';'';'2.8';'';'';'0,00';'Aki';'Hirvonen';'Iisalmi';'PS'
'';'';'';'';'';'2.8';'';'';'0,00';'Aki';'Hirvonen';'Iisalmi';'PS'
'Stiftelsen För Det Tvåspråkiga Finland';'1749439-3';'';'';'';'2.7';'';'';'1000,00';'Robert';'Lemström';'Inkoo';'RKP'
'';'';'';'';'';'2.2';'';'';'0,00';'Kirsi';'Korvola-Mäkinen';'Isokyrö';'KOK'
'PROITBU';'2140913-9';'';'';'';'2.4';'';'';'1594,00';'Jani';'Telkkä';'Imatra';'VIHR'
'';'';'';'';'';'2.7';'';'';'0,00';'Noora';'Tammilehto';'Janakkala';'KOK'
'';'';'';'';'';'2.2';'';'';'0,00';'Irmeli';'Elo';'Janakkala';'KESK'
'';'';'';'';'';'2.3';'';'';'0,00';'Irmeli';'Elo';'Janakkala';'KESK'
'';'';'';'';'';'2.3';'';'';'0,00';'Irmeli';'Elo';'Janakkala';'KESK'
'';'';'';'';'';'2.4';'';'';'0,00';'Irmeli';'Elo';'Janakkala';'KESK'
'';'';'';'';'';'2.4';'';'';'0,00';'Irmeli';'Elo';'Janakkala';'KESK'
'Teollisuusliitto';'';'';'';'';'2.8';'';'';'750,00';'Jarkko';'Immonen';'Joensuu';'SDP'
'Sak';'';'';'';'';'2.8';'';'';'500,00';'Jarkko';'Immonen';'Joensuu';'SDP'
'Palkansaajien opintoyhdistys ry';'';'';'';'';'2.7';'';'';'1200,00';'Emilia';'Kangaskolkka';'Joensuu';'SDP'
'Suomen Kunnantyöntekijäin liitto ry';'';'';'';'';'2.7';'';'';'800,00';'Emilia';'Kangaskolkka';'Joensuu';'SDP'
'Stiftelsen för det tvåspråkiga Finland';'';'';'';'';'2.7';'';'';'1000,00';'Bella';'Forsgrén';'Jyväskylä';'VIHR'
'';'';'';'';'';'2.2';'';'';'0,00';'Jaakko';'Junikka';'Jyväskylä';'VIHR'
'';'';'';'';'';'2.3';'';'';'0,00';'Jaakko';'Junikka';'Jyväskylä';'VIHR'
'';'';'';'';'';'2.3';'';'';'0,00';'Jaakko';'Junikka';'Jyväskylä';'VIHR'
'';'';'';'';'';'2.4';'';'';'0,00';'Jaakko';'Junikka';'Jyväskylä';'VIHR'
'';'';'';'';'';'2.4';'';'';'0,00';'Jaakko';'Junikka';'Jyväskylä';'VIHR'
'';'';'';'';'';'2.5';'';'';'0,00';'Jaakko';'Junikka';'Jyväskylä';'VIHR'
'';'';'';'';'';'2.5';'';'';'0,00';'Jaakko';'Junikka';'Jyväskylä';'VIHR'
'';'';'';'';'';'2.6';'';'';'0,00';'Jaakko';'Junikka';'Jyväskylä';'VIHR'
'';'';'';'';'';'2.6';'';'';'0,00';'Jaakko';'Junikka';'Jyväskylä';'VIHR'
'';'';'';'';'';'2.7';'';'';'0,00';'Jaakko';'Junikka';'Jyväskylä';'VIHR'
'';'';'';'';'';'2.7';'';'';'0,00';'Jaakko';'Junikka';'Jyväskylä';'VIHR'
'';'';'';'';'';'2.8';'';'';'0,00';'Jaakko';'Junikka';'Jyväskylä';'VIHR'
'';'';'';'';'';'2.8';'';'';'0,00';'Jaakko';'Junikka';'Jyväskylä';'VIHR'
'Jyväskylän Työväenyhdistys ry';'0174708-5';'';'';'';'2.6';'';'';'800,00';'Jari';'Blom';'Jyväskylä';'SDP'
'Jyväskylän työväenyhdisys ry';'';'';'';'';'2.6';'';'';'800,00';'Jukka';'Hämäläinen';'Jyväskylä';'SDP'
'Auto ja Kuljetusalan Työntekijäliitto ry';'';'';'';'';'2.7';'';'';'2100,00';'Jukka';'Hämäläinen';'Jyväskylä';'SDP'
'Jyväskylän Työväenyhdistys';'0174708-5';'';'';'';'2.6';'';'';'800,00';'Marianne';'Koikkalainen';'Jyväskylä';'SDP'
'JHL';'';'';'';'';'2.7';'';'';'500,00';'Jussi';'Maasola';'Jyväskylä';'SDP'
'';'';'Rauno';'Meriö';'Jyväskylä';'2.3';'';'';'1000,00';'Saija';'Meriö';'Jyväskylä';'SDP'
'Jyväskylän työväenyhdistys ry';'0174708';'';'';'';'2.6';'';'';'800,00';'Saija';'Meriö';'Jyväskylä';'SDP'
'Jyväskylän Työväenyhdistys ry';'0174708-5';'';'';'';'2.6';'';'';'800,00';'Jasmine';'Repo';'Jyväskylä';'SDP'
'Keski-Suomen KD naiset';'';'';'';'';'2.6';'';'';'70,00';'Marika';'Visakorpi-Kemppainen';'Jyväskylä';'KD'
'';'';'';'';'';'2.4';'';'';'0,00';'Markku';'Tenhunen';'Järvenpää';'KD'
'';'';'';'';'';'2.4';'';'';'0,00';'Markku';'Tenhunen';'Järvenpää';'KD'
'';'';'';'';'';'2.5';'';'';'0,00';'Markku';'Tenhunen';'Järvenpää';'KD'
'';'';'';'';'';'2.5';'';'';'0,00';'Markku';'Tenhunen';'Järvenpää';'KD'
'';'';'';'';'';'2.6';'';'';'0,00';'Markku';'Tenhunen';'Järvenpää';'KD'
'';'';'';'';'';'2.6';'';'';'0,00';'Markku';'Tenhunen';'Järvenpää';'KD'
'';'';'';'';'';'2.7';'';'';'0,00';'Markku';'Tenhunen';'Järvenpää';'KD'
'';'';'';'';'';'2.7';'';'';'0,00';'Markku';'Tenhunen';'Järvenpää';'KD'
'';'';'';'';'';'2.8';'';'';'0,00';'Markku';'Tenhunen';'Järvenpää';'KD'
'';'';'';'';'';'2.8';'';'';'0,00';'Markku';'Tenhunen';'Järvenpää';'KD'
'';'';'';'';'';'2.7';'';'';'0,00';'Arto';'Luukkanen';'Järvenpää';'PS'
'';'';'';'';'';'2.7';'';'';'0,00';'Arto';'Luukkanen';'Järvenpää';'PS'
'';'';'';'';'';'2.8';'';'';'0,00';'Arto';'Luukkanen';'Järvenpää';'PS'
'';'';'';'';'';'2.8';'';'';'0,00';'Arto';'Luukkanen';'Järvenpää';'PS'
'JHL';'0116647-5';'';'';'';'2.7';'';'';'500,00';'Outi';'Hietala';'Järvenpää';'VAS'
'Kokoomuksen Kaarinan Kunnallisjärjestö ry';'3038281-2';'';'';'';'2.6';'';'';'50,00';'Juhani';'Rantanen';'Kaarina';'KOK'
'Piikkiön Sos. dem. Ty.';'';'';'';'';'2.6';'';'';'650,00';'Niina';'Alho';'Kaarina';'SDP'
'Kaarinan Vasemmistoliitto ry.';'2611967-5';'';'';'';'2.6';'';'';'100,00';'Katri';'Kapanen';'Kaarina';'VAS'
'Julkisten ja hyvinvointialojen liitto JHL';'0116647-5';'';'';'';'2.7';'';'';'500,00';'Katri';'Kapanen';'Kaarina';'VAS'
'';'';'';'';'';'2.2';'';'';'0,00';'Anja';'Tiainen';'Kajaani';'VAS'
'';'';'';'';'';'2.3';'';'';'0,00';'Anja';'Tiainen';'Kajaani';'VAS'
'';'';'';'';'';'2.3';'';'';'0,00';'Anja';'Tiainen';'Kajaani';'VAS'
'';'';'';'';'';'2.4';'';'';'0,00';'Anja';'Tiainen';'Kajaani';'VAS'
'';'';'';'';'';'2.4';'';'';'0,00';'Anja';'Tiainen';'Kajaani';'VAS'
'';'';'';'';'';'2.5';'';'';'0,00';'Anja';'Tiainen';'Kajaani';'VAS'
'';'';'';'';'';'2.5';'';'';'0,00';'Anja';'Tiainen';'Kajaani';'VAS'
'';'';'';'';'';'2.6';'';'';'0,00';'Anja';'Tiainen';'Kajaani';'VAS'
'';'';'';'';'';'2.6';'';'';'0,00';'Anja';'Tiainen';'Kajaani';'VAS'
'';'';'';'';'';'2.7';'';'';'0,00';'Anja';'Tiainen';'Kajaani';'VAS'
'';'';'';'';'';'2.7';'';'';'0,00';'Anja';'Tiainen';'Kajaani';'VAS'
'';'';'';'';'';'2.8';'';'';'0,00';'Anja';'Tiainen';'Kajaani';'VAS'
'';'';'';'';'';'2.8';'';'';'0,00';'Anja';'Tiainen';'Kajaani';'VAS'
'JHL';'0116647-5';'';'';'';'2.7';'';'';'1000,00';'Markku';'Oikarinen';'Kajaani';'SDP'
'';'';'';'';'';'2.2';'';'';'0,00';'Jarkko';'Saarikoski';'Kajaani';'SDP'
'';'';'';'';'';'2.3';'';'';'0,00';'Jarkko';'Saarikoski';'Kajaani';'SDP'
'';'';'';'';'';'2.3';'';'';'0,00';'Jarkko';'Saarikoski';'Kajaani';'SDP'
'';'';'';'';'';'2.4';'';'';'0,00';'Jarkko';'Saarikoski';'Kajaani';'SDP'
'';'';'';'';'';'2.4';'';'';'0,00';'Jarkko';'Saarikoski';'Kajaani';'SDP'
'';'';'';'';'';'2.5';'';'';'0,00';'Jarkko';'Saarikoski';'Kajaani';'SDP'
'';'';'';'';'';'2.5';'';'';'0,00';'Jarkko';'Saarikoski';'Kajaani';'SDP'
'';'';'';'';'';'2.6';'';'';'0,00';'Jarkko';'Saarikoski';'Kajaani';'SDP'
'';'';'';'';'';'2.6';'';'';'0,00';'Jarkko';'Saarikoski';'Kajaani';'SDP'
'';'';'';'';'';'2.7';'';'';'0,00';'Jarkko';'Saarikoski';'Kajaani';'SDP'
'';'';'';'';'';'2.7';'';'';'0,00';'Jarkko';'Saarikoski';'Kajaani';'SDP'
'';'';'';'';'';'2.8';'';'';'0,00';'Jarkko';'Saarikoski';'Kajaani';'SDP'
'';'';'';'';'';'2.8';'';'';'0,00';'Jarkko';'Saarikoski';'Kajaani';'SDP'
'';'';'';'';'';'2.2';'';'';'0,00';'Esa';'Ahonen';'Kajaani';'KESK'
'Suoraman Työväenyhdistys';'';'';'';'';'2.6';'';'';'75,00';'Janne';'Järvenpää';'Kangasala';'SDP'
'';'';'';'';'';'2.2';'';'';'0,00';'Harri';'Mäki-Petäjä';'Kannus';'KESK'
'';'';'';'';'';'2.3';'';'';'0,00';'Harri';'Mäki-Petäjä';'Kannus';'KESK'
'';'';'';'';'';'2.3';'';'';'0,00';'Harri';'Mäki-Petäjä';'Kannus';'KESK'
'';'';'';'';'';'2.4';'';'';'0,00';'Harri';'Mäki-Petäjä';'Kannus';'KESK'
'';'';'';'';'';'2.4';'';'';'0,00';'Harri';'Mäki-Petäjä';'Kannus';'KESK'
'';'';'';'';'';'2.5';'';'';'0,00';'Harri';'Mäki-Petäjä';'Kannus';'KESK'
'';'';'';'';'';'2.5';'';'';'0,00';'Harri';'Mäki-Petäjä';'Kannus';'KESK'
'';'';'';'';'';'2.6';'';'';'0,00';'Harri';'Mäki-Petäjä';'Kannus';'KESK'
'';'';'';'';'';'2.6';'';'';'0,00';'Harri';'Mäki-Petäjä';'Kannus';'KESK'
'';'';'';'';'';'2.8';'';'';'0,00';'Harri';'Mäki-Petäjä';'Kannus';'KESK'
'Kauhavan Keskustan paikallisyhdistys';'';'';'';'';'2.6';'';'';'50,00';'Heikki';'Korkealaakso';'Kauhava';'KESK'
'';'';'';'';'';'2.2';'';'';'0,00';'Maria-Elisa';'Marjusaari';'Kaustinen';'KESK'
'';'';'';'';'';'2.3';'';'';'0,00';'Maria-Elisa';'Marjusaari';'Kaustinen';'KESK'
'';'';'';'';'';'2.3';'';'';'0,00';'Maria-Elisa';'Marjusaari';'Kaustinen';'KESK'
'';'';'';'';'';'2.4';'';'';'0,00';'Maria-Elisa';'Marjusaari';'Kaustinen';'KESK'
'';'';'';'';'';'2.4';'';'';'0,00';'Maria-Elisa';'Marjusaari';'Kaustinen';'KESK'
'';'';'';'';'';'2.5';'';'';'0,00';'Maria-Elisa';'Marjusaari';'Kaustinen';'KESK'
'';'';'';'';'';'2.5';'';'';'0,00';'Maria-Elisa';'Marjusaari';'Kaustinen';'KESK'
'';'';'';'';'';'2.6';'';'';'0,00';'Maria-Elisa';'Marjusaari';'Kaustinen';'KESK'
'';'';'';'';'';'2.6';'';'';'0,00';'Maria-Elisa';'Marjusaari';'Kaustinen';'KESK'
'';'';'';'';'';'2.7';'';'';'0,00';'Maria-Elisa';'Marjusaari';'Kaustinen';'KESK'
'';'';'';'';'';'2.7';'';'';'0,00';'Maria-Elisa';'Marjusaari';'Kaustinen';'KESK'
'';'';'';'';'';'2.8';'';'';'0,00';'Maria-Elisa';'Marjusaari';'Kaustinen';'KESK'
'';'';'';'';'';'2.8';'';'';'0,00';'Maria-Elisa';'Marjusaari';'Kaustinen';'KESK'
'';'';'';'';'';'2.7';'';'';'0,00';'Tero';'Varila';'Kaustinen';'KESK'
'';'';'';'';'';'2.7';'';'';'0,00';'Tero';'Varila';'Kaustinen';'KESK'
'';'';'';'';'';'2.8';'';'';'0,00';'Tero';'Varila';'Kaustinen';'KESK'
'';'';'';'';'';'2.8';'';'';'0,00';'Tero';'Varila';'Kaustinen';'KESK'
'';'';'';'';'';'2.2';'';'';'0,00';'Henri';'Kivelä';'Kemi';'KESK'
'';'';'';'';'';'2.3';'';'';'0,00';'Henri';'Kivelä';'Kemi';'KESK'
'';'';'';'';'';'2.3';'';'';'0,00';'Henri';'Kivelä';'Kemi';'KESK'
'';'';'';'';'';'2.4';'';'';'0,00';'Henri';'Kivelä';'Kemi';'KESK'
'';'';'';'';'';'2.4';'';'';'0,00';'Henri';'Kivelä';'Kemi';'KESK'
'';'';'';'';'';'2.5';'';'';'0,00';'Henri';'Kivelä';'Kemi';'KESK'
'';'';'';'';'';'2.5';'';'';'0,00';'Henri';'Kivelä';'Kemi';'KESK'
'';'';'';'';'';'2.6';'';'';'0,00';'Henri';'Kivelä';'Kemi';'KESK'
'';'';'';'';'';'2.6';'';'';'0,00';'Henri';'Kivelä';'Kemi';'KESK'
'';'';'';'';'';'2.7';'';'';'0,00';'Henri';'Kivelä';'Kemi';'KESK'
'';'';'';'';'';'2.7';'';'';'0,00';'Henri';'Kivelä';'Kemi';'KESK'
'';'';'';'';'';'2.8';'';'';'0,00';'Henri';'Kivelä';'Kemi';'KESK'
'';'';'';'';'';'2.8';'';'';'0,00';'Henri';'Kivelä';'Kemi';'KESK'
'';'';'Taavi';'Jarva';'Kempele';'2.3';'';'';'500,00';'Pasi';'Jarva';'Kempele';'KESK'
'';'';'Mikko';'Piippo';'Sipoo';'2.3';'';'';'3,00';'Antti';'Honkanen';'Kerava';'KESK'
'';'';'Jesse';'Nuutinen';'Kerava';'2.3';'';'';'2,50';'Antti';'Honkanen';'Kerava';'KESK'
'';'';'';'';'';'2.2';'';'';'0,00';'Merja';'Laitinen';'Kerava';'KOK'
'';'';'';'';'';'2.3';'';'';'0,00';'Merja';'Laitinen';'Kerava';'KOK'
'';'';'';'';'';'2.3';'';'';'0,00';'Merja';'Laitinen';'Kerava';'KOK'
'';'';'';'';'';'2.4';'';'';'0,00';'Merja';'Laitinen';'Kerava';'KOK'
'';'';'';'';'';'2.4';'';'';'0,00';'Merja';'Laitinen';'Kerava';'KOK'
'';'';'';'';'';'2.5';'';'';'0,00';'Merja';'Laitinen';'Kerava';'KOK'
'';'';'';'';'';'2.5';'';'';'0,00';'Merja';'Laitinen';'Kerava';'KOK'
'';'';'';'';'';'2.6';'';'';'0,00';'Merja';'Laitinen';'Kerava';'KOK'
'';'';'';'';'';'2.6';'';'';'0,00';'Merja';'Laitinen';'Kerava';'KOK'
'';'';'';'';'';'2.7';'';'';'0,00';'Merja';'Laitinen';'Kerava';'KOK'
'';'';'';'';'';'2.7';'';'';'0,00';'Merja';'Laitinen';'Kerava';'KOK'
'';'';'';'';'';'2.8';'';'';'0,00';'Merja';'Laitinen';'Kerava';'KOK'
'';'';'';'';'';'2.8';'';'';'0,00';'Merja';'Laitinen';'Kerava';'KOK'
'Koy Kytömaankulma';'0812746-0';'';'';'';'2.4';'';'';'2300,00';'Marja';'Suomela';'Kerava';'KOK'
'';'';'';'';'';'2.7';'';'';'0,00';'Eero';'Lankia';'Kirkkonummi';'KESK'
'';'';'';'';'';'2.7';'';'';'0,00';'Eero';'Lankia';'Kirkkonummi';'KESK'
'';'';'';'';'';'2.8';'';'';'0,00';'Eero';'Lankia';'Kirkkonummi';'KESK'
'';'';'';'';'';'2.8';'';'';'0,00';'Eero';'Lankia';'Kirkkonummi';'KESK'
'';'';'';'';'';'2.2';'';'';'0,00';'Riitta';'Rahkola';'Kokkola';'KESK'
'';'';'';'';'';'2.3';'';'';'0,00';'Riitta';'Rahkola';'Kokkola';'KESK'
'';'';'';'';'';'2.3';'';'';'0,00';'Riitta';'Rahkola';'Kokkola';'KESK'
'';'';'';'';'';'2.4';'';'';'0,00';'Riitta';'Rahkola';'Kokkola';'KESK'
'';'';'';'';'';'2.4';'';'';'0,00';'Riitta';'Rahkola';'Kokkola';'KESK'
'';'';'';'';'';'2.5';'';'';'0,00';'Riitta';'Rahkola';'Kokkola';'KESK'
'';'';'';'';'';'2.5';'';'';'0,00';'Riitta';'Rahkola';'Kokkola';'KESK'
'';'';'';'';'';'2.6';'';'';'0,00';'Riitta';'Rahkola';'Kokkola';'KESK'
'';'';'';'';'';'2.6';'';'';'0,00';'Riitta';'Rahkola';'Kokkola';'KESK'
'';'';'';'';'';'2.7';'';'';'0,00';'Riitta';'Rahkola';'Kokkola';'KESK'
'';'';'';'';'';'2.7';'';'';'0,00';'Riitta';'Rahkola';'Kokkola';'KESK'
'';'';'';'';'';'2.8';'';'';'0,00';'Riitta';'Rahkola';'Kokkola';'KESK'
'';'';'';'';'';'2.8';'';'';'0,00';'Riitta';'Rahkola';'Kokkola';'KESK'
'Julkiset punarinnat ry.';'';'';'';'';'2.7';'';'';'350,00';'Anu';'Vaattovaara';'Kolari';'VAS'
'Julkisten-ja hyvinvointialojen liitto JHL ry.';'';'';'';'';'2.7';'';'';'500,00';'Anu';'Vaattovaara';'Kolari';'VAS'
'JHL';'';'';'';'';'2.7';'';'';'600,00';'Pekka';'Repo';'Kotka';'SDP'
'Kokoomuksen Kouvolan kunnallisjärjestö';'';'';'';'';'2.5';'';'';'130,00';'Jutta';'Hartikainen';'Kouvola';'KOK'
'Pohjois-Kymen Kokoomusnaiset';'';'';'';'';'2.6';'';'';'100,00';'Jutta';'Hartikainen';'Kouvola';'KOK'
'';'';'';'';'';'2.2';'';'';'0,00';'Janne';'Patjas';'Kouvola';'PS'
'';'';'';'';'';'2.3';'';'';'0,00';'Janne';'Patjas';'Kouvola';'PS'
'';'';'';'';'';'2.3';'';'';'0,00';'Janne';'Patjas';'Kouvola';'PS'
'';'';'';'';'';'2.4';'';'';'0,00';'Janne';'Patjas';'Kouvola';'PS'
'';'';'';'';'';'2.4';'';'';'0,00';'Janne';'Patjas';'Kouvola';'PS'
'';'';'';'';'';'2.5';'';'';'0,00';'Janne';'Patjas';'Kouvola';'PS'
'';'';'';'';'';'2.5';'';'';'0,00';'Janne';'Patjas';'Kouvola';'PS'
'';'';'';'';'';'2.6';'';'';'0,00';'Janne';'Patjas';'Kouvola';'PS'
'';'';'';'';'';'2.6';'';'';'0,00';'Janne';'Patjas';'Kouvola';'PS'
'Santava Oy';'2029635-5';'';'';'';'2.4';'';'';'2500,00';'Markku';'Toivanen';'Kuopio';'KESK'
'';'';'';'';'';'2.2';'';'';'0,00';'Juha';'Viitasaari';'Kuortane';'KESK'
'';'';'';'';'';'2.4';'';'';'0,00';'Mirja';'Järvelä';'Kustavi';'KOK'
'';'';'';'';'';'2.4';'';'';'0,00';'Mirja';'Järvelä';'Kustavi';'KOK'
'';'';'';'';'';'2.5';'';'';'0,00';'Mirja';'Järvelä';'Kustavi';'KOK'
'';'';'';'';'';'2.5';'';'';'0,00';'Mirja';'Järvelä';'Kustavi';'KOK'
'';'';'';'';'';'2.6';'';'';'0,00';'Mirja';'Järvelä';'Kustavi';'KOK'
'';'';'';'';'';'2.6';'';'';'0,00';'Mirja';'Järvelä';'Kustavi';'KOK'
'';'';'';'';'';'2.7';'';'';'0,00';'Mirja';'Järvelä';'Kustavi';'KOK'
'';'';'';'';'';'2.7';'';'';'0,00';'Mirja';'Järvelä';'Kustavi';'KOK'
'';'';'';'';'';'2.8';'';'';'0,00';'Mirja';'Järvelä';'Kustavi';'KOK'
'';'';'';'';'';'2.8';'';'';'0,00';'Mirja';'Järvelä';'Kustavi';'KOK'
'';'';'';'';'';'2.8';'';'';'0,00';'Jukka';'Pietiläinen';'Lahti';'PS'
'';'';'';'';'';'2.8';'';'';'0,00';'Jukka';'Pietiläinen';'Lahti';'PS'
'Lahden Sos. Dem. Naisyhdistys RY';'0276754-7';'';'';'';'2.4';'';'';'1100,00';'Petra';'Anila';'Lahti';'SDP'
'';'';'Rauno';'Siutila';'Vantaa';'2.3';'';'';'1000,00';'Minna';'Lampinen';'Lahti';'SDP'
'Lahden Sos. Dem. Naisyhdistys';'0276754-7';'';'';'';'2.6';'';'';'1100,00';'Marju';'Markkanen';'Lahti';'SDP'
'Ammattiliitto JHL';'0116647-5';'';'';'';'2.7';'';'';'1000,00';'Marju';'Markkanen';'Lahti';'SDP'
'';'';'Janne';'Virrankorpi';'Lahti';'2.3';'';'';'430,00';'Roosa';'Reponen';'Lahti';'SDP'
'';'';'Markku';'Lindqvist';'Lahti';'2.3';'';'';'1000,00';'Marko';'Lindqvist';'Lahti';'KOK'
'';'';'reijo';'mäkikorvela';'lahti';'2.3';'';'';'900,00';'Pasi';'Nurminen';'Lahti';'KOK'
'Ipe-Peite Oy';'0952433-7';'';'';'';'2.4';'';'';'2000,00';'Juha';'Rostedt';'Lahti';'KOK'
